,dato_tid,Solskinstid,Lufttemperatur,Vindretning,Vindstyrke,Lufttrykk
0,2023-01-01 00:00:00,0.0,0.8400000000000001,42.8,1.48,994.8399999999999
1,2023-01-01 01:00:00,0.0,0.5833333333333334,54.666666666666664,1.2833333333333334,995.0333333333333
2,2023-01-01 02:00:00,0.0,-0.20000000000000004,38.666666666666664,0.7333333333333334,995.4
3,2023-01-01 03:00:00,0.0,-1.3166666666666667,135.0,0.9500000000000001,995.6666666666666
4,2023-01-01 04:00:00,0.0,0.8333333333333334,64.33333333333333,3.266666666666667,995.5666666666666
5,2023-01-01 05:00:00,0.0,0.7833333333333333,114.66666666666667,2.1666666666666665,995.5500000000001
6,2023-01-01 06:00:00,0.0,0.39999999999999997,76.66666666666667,1.5166666666666666,995.3833333333333
7,2023-01-01 07:00:00,0.0,-1.8666666666666665,141.0,1.55,995.3333333333334
8,2023-01-01 08:00:00,0.0,-2.566666666666667,144.0,1.3833333333333335,995.4
9,2023-01-01 09:00:00,0.0,-3.1166666666666667,137.66666666666666,1.7166666666666668,995.5666666666666
10,2023-01-01 10:00:00,0.0,-2.5166666666666666,138.33333333333334,1.6833333333333333,995.9333333333334
11,2023-01-01 11:00:00,0.0,-2.1333333333333333,160.66666666666666,1.1833333333333333,996.35
12,2023-01-01 12:00:00,0.0,-2.4,151.16666666666666,0.7166666666666667,996.7000000000002
13,2023-01-01 13:00:00,0.0,-2.4166666666666665,148.0,0.7833333333333333,996.8000000000001
14,2023-01-01 14:00:00,0.0,-2.6833333333333336,149.5,0.06666666666666667,997.35
15,2023-01-01 15:00:00,0.0,-2.3833333333333333,135.33333333333334,0.7999999999999999,998.0833333333334
16,2023-01-01 16:00:00,0.0,-2.433333333333333,140.83333333333334,0.6333333333333333,998.5833333333334
17,2023-01-01 17:00:00,0.0,-2.1666666666666665,141.66666666666666,0.4166666666666667,999.1
18,2023-01-01 18:00:00,0.0,-1.6666666666666667,230.33333333333334,0.31666666666666665,999.4833333333332
19,2023-01-01 19:00:00,0.0,-1.5999999999999999,149.5,0.75,999.9
20,2023-01-01 20:00:00,0.0,-1.0666666666666667,168.16666666666666,0.35000000000000003,999.8666666666667
21,2023-01-01 21:00:00,0.0,-1.02,156.0,0.62,1000.0
22,2023-01-01 22:00:00,0.0,-1.1166666666666667,145.83333333333334,0.2833333333333334,1000.6
23,2023-01-01 23:00:00,0.0,-0.7166666666666667,143.16666666666666,0.75,1000.6999999999999
24,2023-01-02 00:00:00,0.0,-1.0166666666666666,176.16666666666666,0.3499999999999999,1000.6666666666666
25,2023-01-02 01:00:00,0.0,-1.3666666666666665,110.16666666666667,0.13333333333333333,1000.4833333333332
26,2023-01-02 02:00:00,0.0,-1.0999999999999999,142.83333333333334,0.35000000000000003,1000.35
27,2023-01-02 03:00:00,0.0,-0.7333333333333334,188.16666666666666,0.3,1000.5166666666668
28,2023-01-02 04:00:00,0.0,-0.5166666666666667,233.16666666666666,0.3666666666666667,1000.6333333333333
29,2023-01-02 05:00:00,0.0,-0.21666666666666667,339.5,0.8833333333333333,1000.5333333333333
30,2023-01-02 06:00:00,0.0,-0.4666666666666666,279.3333333333333,0.45,1000.4333333333334
31,2023-01-02 07:00:00,0.0,-0.21666666666666667,332.1666666666667,1.0666666666666667,1000.4
32,2023-01-02 08:00:00,0.0,-0.5499999999999999,130.83333333333334,0.5166666666666667,1000.4333333333334
33,2023-01-02 09:00:00,0.0,-0.9500000000000001,92.83333333333333,0.2833333333333333,1000.6666666666666
34,2023-01-02 10:00:00,0.0,-0.8166666666666668,256.1666666666667,0.18333333333333335,1000.7000000000002
35,2023-01-02 11:00:00,0.0,-0.5833333333333334,128.33333333333334,0.35000000000000003,1000.6666666666666
36,2023-01-02 12:00:00,0.0,-0.43333333333333335,124.33333333333333,0.6666666666666666,1000.5666666666666
37,2023-01-02 13:00:00,0.0,-0.3666666666666667,185.0,0.5666666666666667,1000.6333333333333
38,2023-01-02 14:00:00,0.0,-0.8166666666666668,142.66666666666666,0.6166666666666667,1000.8333333333334
39,2023-01-02 15:00:00,0.0,-1.1833333333333333,142.0,0.9,1001.0666666666666
40,2023-01-02 16:00:00,0.0,-1.3666666666666665,181.83333333333334,0.19999999999999998,1001.4
41,2023-01-02 17:00:00,0.0,-1.5666666666666667,206.33333333333334,0.16666666666666666,1001.8333333333334
42,2023-01-02 18:00:00,0.0,-1.8666666666666665,136.33333333333334,0.5,1002.1833333333334
43,2023-01-02 19:00:00,0.0,-1.86,130.8,0.38,1002.9
44,2023-01-02 20:00:00,0.0,-2.0500000000000003,141.5,0.45,1003.5
45,2023-01-02 21:00:00,0.0,-2.04,144.8,0.5599999999999999,1004.28
46,2023-01-02 22:00:00,0.0,-2.4,187.0,0.9333333333333332,1004.8833333333333
47,2023-01-02 23:00:00,0.0,-2.4,152.66666666666666,0.4166666666666667,1005.6166666666667
48,2023-01-03 00:00:00,0.0,-2.216666666666667,140.16666666666666,0.8166666666666668,1006.1999999999999
49,2023-01-03 01:00:00,0.0,-2.2666666666666666,138.5,1.1666666666666667,1006.7833333333333
50,2023-01-03 02:00:00,0.0,-2.2,141.6,0.82,1007.46
51,2023-01-03 03:00:00,0.0,-1.25,153.66666666666666,0.7666666666666666,1007.6999999999999
52,2023-01-03 04:00:00,0.0,-1.0833333333333333,199.5,0.45,1007.9
53,2023-01-03 05:00:00,0.0,-0.3333333333333333,135.16666666666666,0.8666666666666667,1008.2333333333332
54,2023-01-03 06:00:00,0.0,0.9,94.33333333333333,1.3166666666666667,1008.6333333333333
55,2023-01-03 07:00:00,0.0,1.4166666666666667,177.0,1.7,1009.2166666666667
56,2023-01-03 08:00:00,0.0,2.3333333333333335,143.66666666666666,3.5,1009.65
57,2023-01-03 09:00:00,0.0,2.8166666666666664,145.16666666666666,4.533333333333333,1010.0166666666668
58,2023-01-03 10:00:00,2.8833333333333333,3.0,144.33333333333334,4.233333333333333,1010.3666666666667
59,2023-01-03 11:00:00,1.3833333333333335,3.3666666666666667,150.0,4.316666666666666,1010.5
60,2023-01-03 12:00:00,0.0,3.6999999999999997,163.33333333333334,3.9,1010.1999999999999
61,2023-01-03 13:00:00,0.0,3.783333333333333,180.16666666666666,3.0,1009.9
62,2023-01-03 14:00:00,0.0,4.083333333333333,162.0,3.6,1009.4499999999999
63,2023-01-03 15:00:00,0.0,4.433333333333333,150.33333333333334,4.016666666666667,1008.9
64,2023-01-03 16:00:00,0.0,4.516666666666667,142.0,6.25,1008.4666666666667
65,2023-01-03 17:00:00,0.0,4.279999999999999,135.4,7.06,1007.8799999999999
66,2023-01-03 18:00:00,0.0,4.416666666666667,141.66666666666666,6.0,1007.0166666666668
67,2023-01-03 19:00:00,0.0,4.916666666666667,136.66666666666666,5.8999999999999995,1006.1
68,2023-01-03 20:00:00,0.0,5.25,141.66666666666666,5.1,1005.2666666666668
69,2023-01-03 21:00:00,0.0,5.8500000000000005,130.5,6.183333333333334,1004.0
70,2023-01-03 22:00:00,0.0,4.92,128.0,6.0,1002.76
71,2023-01-03 23:00:00,0.0,5.633333333333333,129.83333333333334,7.083333333333333,1000.9666666666667
72,2023-01-04 00:00:00,0.0,6.6499999999999995,132.16666666666666,6.166666666666667,999.5
73,2023-01-04 01:00:00,0.0,7.166666666666667,133.16666666666666,5.816666666666666,998.1
74,2023-01-04 02:00:00,0.0,7.283333333333334,126.66666666666667,6.8500000000000005,996.7166666666667
75,2023-01-04 03:00:00,0.0,7.1000000000000005,125.33333333333333,6.6499999999999995,995.15
76,2023-01-04 04:00:00,0.0,6.516666666666667,119.5,6.316666666666666,993.4833333333332
